id,day,slphrs,slpwell,weath,lteq,pss,se,ssgs_shame,ssgs_guilt,swls,pc,enthusiastic,calm,nervous,sluggish,happy,peaceful,embarrassed,sad,alert,satisfied,upset,bored,proud,relaxed,stress,depressed,excited,content,tense,disappointed,ashamed,relieved,angry,pos_activ,pos_deact,neg_activ,neg_deact,pfi_auth,pfi_hubr,evalday,posaff,negaff,affbalance,temp,hum,wind,bar,prec
337,3,0,,2,0,2.75,4,1,1,5.4,6,5,7,1,1,6,6,1,1,1,5,1,1,5,5,2,1,4,6,1,1,1,5,1,4.2,5.8,1.2,1,3.285714286,1,1,5,1.1,3.9,39,0.8,8,30.07,0.29
337,4,18,4,3,15,1.5,2,1,1,2.2,2,1,1,3,7,1,1,1,6,1,1,7,1,1,1,7,5,1,1,7,1,1,1,1,1,1,5,4,1.142857143,1,0,1,4.5,-3.5,44,0.79,6,29.93,0
337,5,8,3,3,24,4,5,1,1,5,6.166666667,7,7,1,1,7,7,1,1,7,3,1,1,1,6,1,1,7,7,1,5,1,7,1,5.8,6,1,1.8,2.142857143,1,1,5.9,1.4,4.5,47,0.86,3,29.95,0.04
337,6,6,0,0,9,2.75,4,1,1,3.8,6,3,6,3,,6,6,1,1,1,1,3,6,1,5,1,1,1,6,1,1,1,1,1,2.4,4.8,1.8,2.25,1.571428571,1,1,3.6,2.025,1.575,48,0.9,10,29.54,0.12
337,7,7,4,3,18,2,4,1,1,3.6,6,1,7,1,7,7,7,1,1,5,1,1,1,1,7,4,1,7,7,1,7,1,1,1,4.2,5.8,1.6,3.4,1.285714286,1,0,5,2.5,2.5,36,0.74,18,29.71,0
338,0,7,3,2,0,3.25,4,1,1,4.6,6.8,7,3,1,1,6,5,1,1,4,5,2,1,4,2,2,1,6,4,2,1,1,3,1,5.4,3.8,1.6,1,4,1,1,4.6,1.3,3.3,35,0.36,10,30.35,0
338,1,7,2,2,12,2.75,4,1,3,4.4,5.666666667,4,7,1,1,5,4,4,5,4,6,4,5,5,5,2,2,4,4,1,1,1,1,1,4.4,5.2,2.4,2.8,2.857142857,1.285714286,1,4.8,2.6,2.2,32,0.35,8,30.43,0
338,2,6,3,2,9,3,5,1,1.2,5.2,6.5,5,5,5,2,4,3,4,2,4,5,2,3,5,3,7,2,1,2,1,1,1,1,1,3.8,3.6,3.8,2,3.571428571,1,1,3.7,2.9,0.8,42,0.24,3,30.35,0
338,3,3,0,3,9,2.25,3,1.4,1,5.8,6,6,4,7,1,7,4,1,2,4,6,1,1,6,2,7,1,1,1,1,1,1,7,1,4.8,3.4,3.4,1.2,4.571428571,1,0,4.1,2.3,1.8,39,0.8,8,30.07,0.29
338,4,6,3,4,12,2.75,5,1,1,4.4,5.833333333,7,3,2,1,7,3,1,1,5,7,2,1,4,3,5,1,1,1,1,1,1,1,1,4.8,3.4,2.2,1,3.571428571,1,0,4.1,1.6,2.5,44,0.79,6,29.93,0
338,5,9,4,2,0,2.25,5,1.2,1,5.2,5.5,6,4,2,4,7,4,2,1,5,6,1,1,6,1,4,1,7,4,1,1,1,1,1,6.2,3.8,2,1.6,4.428571429,1.285714286,1,5,1.8,3.2,47,0.86,3,29.95,0.04
338,6,8,3,2,18,3,3,1,1,5,5.833333333,6,1,2,3,6,4,3,2,5,2,1,1,6,1,1,1,6,5,1,1,1,4,1,5.8,2.6,1.6,1.6,2.857142857,1,1,4.2,1.6,2.6,48,0.9,10,29.54,0.12
338,7,8,4,3,18,2,3,1,1,4.8,5.333333333,6,3,2,1,3,3,1,1,4,1,1,1,3,1,1,1,5,1,1,1,1,1,1,4.2,1.8,1.2,1,3.142857143,1.166666667,1,3,1.1,1.9,36,0.74,18,29.71,0
339,0,6,3,2,17,2.5,4,1.6,1,3.6,5.166666667,3,4,2,4,3,3,2,4,4,3,4,3,3,5,4,4,2,4,2,3,2,4,2,3,3.8,2.8,3.6,3,1.857142857,1,3.4,3.2,0.2,35,0.36,10,30.35,0
339,1,6,4,2,5,2.25,4,1.4,1.4,3,5.166666667,3,4,2,3,4,4,1,2,3,4,2,1,2,4,3,2,5,4,3,3,1,2,2,3.4,4,2.2,2.2,3,1,1,3.7,2.2,1.5,32,0.35,8,30.43,0
339,2,5,4,3,22,3,4,1,1,4.6,5.166666667,3,4,1,1,6,5,1,1,2,6,2,1,4,5,3,1,4,5,1,2,1,4,1,3.8,5,1.6,1.2,3.571428571,1,1,4.4,1.4,3,42,0.24,3,30.35,0
339,3,5,3,0,5,2.5,4,1.2,1,5,5.333333333,5,2,2,1,6,4,1,1,4,6,1,1,2,4,3,1,5,5,2,1,1,4,1,4.4,4.2,1.8,1,3.142857143,1,0,4.3,1.4,2.9,39,0.8,8,30.07,0.29
339,4,5,4,3,14,2.75,4,1.2,1,4.2,5.833333333,5,5,3,2,5,4,1,1,2,5,1,1,4,4,2,1,5,5,2,2,1,4,1,4.2,4.6,1.8,1.4,3.428571429,1,0,4.4,1.6,2.8,44,0.79,6,29.93,0
339,5,5,4,2,0,2.25,4,2,1.6,2.4,3.5,2,4,1,2,3,3,1,5,2,1,5,1,1,3,5,5,2,2,4,2,1,1,5,2,2.6,3.2,3,2.428571429,1,1,2.3,3.1,-0.8,47,0.86,3,29.95,0.04
339,6,5,3,1,5,3,5,1,1,5.2,6,3,5,1,1,5,5,1,1,3,6,1,3,1,5,3,1,2,5,1,2,1,1,1,2.8,5.2,1.4,1.6,3.285714286,1,1,4,1.5,2.5,48,0.9,10,29.54,0.12
339,7,6,3,0,0,3,4,1.2,1.4,3.8,5.666666667,2,4,2,3,4,4,2,1,3,5,1,1,2,3,3,1,4,5,1,1,1,1,1,3,4.2,1.8,1.4,3.142857143,1.142857143,1,3.6,1.6,2,36,0.74,18,29.71,0
340,0,7.5,4,3,26,2.25,3,1.6,1,3.6,5.5,3,4,2,5,4,4,4,5,4,4,5,4,3,4,5,5,4,4,3,2,2,2,1,3.6,4,3.8,4.2,3,1,1,3.8,4,-0.2,35,0.36,10,30.35,0
340,1,9,4,3,17,2.75,4,1.4,2.6,5.2,5,7,4,4,3,7,6,2,2,6,6,2,2,4,4,2,2,6,6,2,2,1,5,2,6,5.2,2.4,2.2,3.571428571,1,0,5.6,2.3,3.3,32,0.35,8,30.43,0
340,2,8,4,3,15,3.75,3,1.2,1.2,5,5.5,5,6,2,5,6,6,2,3,5,4,3,2,4,6,2,2,5,6,2,4,1,4,3,5,5.6,2.2,3.2,3.571428571,1,1,5.3,2.7,2.6,42,0.24,3,30.35,0
340,3,9.5,4,0,20,3.25,3,1,1,5,5.666666667,5,5,2,4,6,6,1,1,5,6,2,4,4,6,2,2,6,6,1,2,2,4,1,5.2,5.8,1.6,2.6,3.571428571,1.285714286,1,5.5,2.1,3.4,39,0.8,8,30.07,0.29
340,4,9,4,4,33,3.75,4,1,1,6.2,5.333333333,6,6,2,1,6,6,1,1,5,6,1,1,6,5,1,1,6,6,1,1,1,6,1,5.8,5.8,1.2,1,4.428571429,1,0,5.8,1.1,4.7,44,0.79,6,29.93,0
340,5,7.5,4,3,11,3.25,4,1,1,5.2,6,6,6,4,1,5,6,1,1,4,5,2,3,5,6,2,1,6,6,1,1,1,6,2,5.2,5.8,2,1.4,3.714285714,1,1,5.5,1.7,3.8,47,0.86,3,29.95,0.04
340,6,8,4,2,27,2.25,3,1.8,1,4,4.5,5,5,3,4,5,5,2,5,5,4,5,4,5,3,3,5,5,6,3,2,2,4,1,5,4.6,3.2,4,3,1,1,4.8,3.6,1.2,48,0.9,10,29.54,0.12
340,7,8,4,2,15,2.75,4,1.4,1,4,4.166666667,5,6,1,4,4,6,2,3,3,5,3,5,3,6,1,3,5,6,2,2,1,3,3,4,5.8,1.8,3.4,3,1,1,4.9,2.6,2.3,36,0.74,18,29.71,0
341,0,7.5,1,2,30,3.25,3,1.6,2.4,5.4,5.166666667,5,5,3,2,6,5,4,2,4,6,1,5,6,4,,1,6,7,2,2,1,5,2,5.4,5.4,2.5,2.4,3.285714286,1.428571429,1,5.4,2.45,2.95,35,0.36,10,30.35,0
341,1,7,3,2,21,3.25,3,2,1.4,5.2,5.333333333,5,3,5,2,6,4,2,2,4,5,1,6,5,5,3,2,6,6,2,4,2,4,2,5.2,4.6,2.6,3.2,3.142857143,1.428571429,0,4.9,2.9,2,32,0.35,8,30.43,0
341,2,11.5,3,3,27,2,3,1.8,1.2,2.8,3.333333333,3,5,4,6,4,3,2,3,2,3,2,5,4,5,3,2,4,3,4,3,1,5,3,3.4,3.8,3,3.8,2.142857143,1.142857143,1,3.6,3.4,0.2,42,0.24,3,30.35,0
341,3,8.5,2,0,27,2,3,2.4,1.6,2.4,3.5,4,3,5,5,4,4,5,2,3,3,4,5,5,4,5,2,4,3,3,4,2,5,5,4,3.4,4.4,3.6,2.571428571,1,,3.7,4,-0.3,39,0.8,8,30.07,0.29
341,4,8,3,4,35,3,3,1.4,1.2,5.4,4.666666667,4,5,2,2,6,4,2,2,4,5,2,3,4,5,2,1,6,6,2,2,1,4,2,4.8,5,2,2,3.428571429,1.285714286,1,4.9,2,2.9,44,0.79,6,29.93,0
341,5,9,2,2,18,3,3,1.2,1.6,3.6,4.333333333,3,5,4,5,4,5,2,3,4,4,3,5,3,6,3,1,5,5,3,4,1,5,4,3.8,5,3,3.6,2.857142857,1.333333333,1,4.4,3.3,1.1,47,0.86,3,29.95,0.04
341,6,8.5,4,1,23,2.75,3,1,1.6,3.8,4.666666667,3,6,2,4,5,5,1,1,3,5,2,5,5,6,2,1,3,5,2,2,1,4,2,3.8,5.4,1.8,2.6,3.571428571,1.428571429,1,4.6,2.2,2.4,48,0.9,10,29.54,0.12
341,7,7,2,0,26,2,4,1,1.4,3.4,4,3,5,5,5,5,5,2,2,4,4,3,4,5,5,3,1,5,5,2,3,1,3,2,4.4,4.8,3,3,2.857142857,1.285714286,1,4.6,3,1.6,36,0.74,18,29.71,0
342,0,7,1,2,30,3.25,5,1,1.2,5.6,5.5,3,4,5,2,5,3,1,1,4,5,2,3,6,3,4,2,3,5,4,2,1,5,1,4.2,4,3.2,2,3.714285714,1.714285714,,4.1,2.6,1.5,35,0.36,10,30.35,0
342,1,7,2,2,18,3,4,1,1.2,5.6,6,4,3,2,2,5,3,1,1,3,6,1,3,6,3,4,2,3,5,2,1,1,2,1,4.2,4,2,1.8,4.142857143,1.285714286,0,4.1,1.9,2.2,32,0.35,8,30.43,0
342,2,8,2,2,21,2.75,4,1,1,4.6,6.166666667,3,6,2,5,4,5,1,1,2,6,1,4,5,5,5,2,4,6,2,1,1,4,1,3.6,5.6,2.2,2.6,4,1,1,4.6,2.4,2.2,42,0.24,3,30.35,0
342,3,9,2,0,24,2.75,4,1,1,4.4,5.666666667,2,2,6,5,3,2,1,1,2,4,1,3,5,2,6,2,3,3,4,2,1,5,2,3,2.6,3.6,2.6,4.333333333,1,0,2.8,3.1,-0.3,39,0.8,8,30.07,0.29
342,4,7,2,3,35,2.75,4,1,1,5,6,4,5,2,3,6,6,1,1,3,5,3,3,5,6,1,3,5,6,2,2,2,4,2,4.6,5.6,1.8,2.4,3.714285714,1,1,5.1,2.1,3,44,0.79,6,29.93,0
342,5,3,1,2,6,2.5,3,3,4.2,1.6,3.333333333,1,4,4,6,1,3,4,7,2,2,7,5,1,4,6,7,1,2,2,7,6,4,2,1.2,3,4.6,6.4,1.428571429,1,1,2.1,5.5,-3.4,47,0.86,3,29.95,0.04
342,6,11,3,2,6,2.75,4,1.4,3.6,4.4,4.5,3,4,1,6,3,5,1,4,3,4,2,6,4,5,1,5,2,4,1,3,3,3,1,3,4.4,1.2,4.8,3.142857143,1,1,3.7,3,0.7,48,0.9,10,29.54,0.12
342,7,7,1,1,27,3,4,1.4,2.6,4.8,6.166666667,3,6,1,4,4,4,1,3,2,6,3,6,5,4,3,3,3,5,2,3,2,3,1,3.4,5,2,3.8,3.428571429,1,1,4.2,2.9,1.3,36,0.74,18,29.71,0
343,0,11,3,2,8,2.5,5,1.2,1.8,3.2,6.166666667,3,5,3,6,4,5,2,3,3,4,2,6,2,4,5,3,2,3,3,2,1,2,2,2.8,4.2,3,4,2.857142857,1.857142857,1,3.5,3.5,0,35,0.36,10,30.35,0
343,1,8,2,3,5,2.25,3,1.2,1,2.2,5.666666667,3,5,5,2,4,2,2,1,3,4,2,4,1,2,5,1,3,3,5,2,3,2,4,2.8,3.2,3.8,2,2.571428571,1.857142857,1,3,2.9,0.1,32,0.35,8,30.43,0
343,2,10,2,1,8,3.5,4,1,1,4.4,6.666666667,5,4,4,1,5,3,3,1,4,4,1,1,4,3,2,1,5,4,1,1,1,3,1,4.6,3.6,2.2,1,3.428571429,1.285714286,0,4.1,1.6,2.5,42,0.24,3,30.35,0
343,3,8,3,0,3,3.75,4,1,1,4.6,6.833333333,5,5,2,3,4,4,1,1,3,4,1,5,2,4,1,1,4,4,1,4,1,3,1,3.6,4.2,1.2,2.8,2.571428571,1.571428571,1,3.9,2,1.9,39,0.8,8,30.07,0.29
343,4,6,3,2,3,3,4,1,1.2,5,6.5,5,4,3,2,5,3,3,1,4,4,1,3,5,3,2,2,5,4,2,1,1,3,1,4.8,3.6,2.2,1.8,3,2.857142857,1,4.2,2,2.2,44,0.79,6,29.93,0
343,6,6,0,0,3,2,3,1,1,3.6,5.5,4,3,5,3,4,3,2,2,4,4,3,3,3,3,4,2,3,4,4,4,2,3,2,3.6,3.4,3.6,2.8,3.285714286,2.428571429,0,3.5,3.2,0.3,48,0.9,10,29.54,0.12
343,7,7,2,1,9,3.25,5,1,1,4,5.166666667,4,2,2,1,4,1,1,1,1,4,1,2,2,1,2,1,4,3,1,1,1,1,1,3,2.2,1.4,1.2,4,2.285714286,1,2.6,1.3,1.3,36,0.74,18,29.71,0
344,0,7,4,3,15,3.25,3,1,1.4,4.2,5.166666667,5,6,5,3,6,5,1,1,5,6,1,4,3,4,5,1,4,6,3,2,1,1,1,4.6,5.4,3,2.2,2.857142857,1.428571429,1,5,2.6,2.4,35,0.36,10,30.35,0
344,1,7,4,3,15,2.25,3,1.2,1.4,4.2,5.666666667,4,5,5,3,5,4,2,2,4,5,2,3,3,4,6,2,4,5,3,2,2,3,2,4,4.6,3.6,2.4,2.714285714,1.142857143,1,4.3,3,1.3,32,0.35,8,30.43,0
344,2,8,4,2,8,2,3,1.4,1.4,2.6,4.333333333,3,3,6,4,4,3,1,2,3,3,2,2,1,3,6,1,3,4,4,2,1,2,2,2.8,3.2,3.8,2.2,2.285714286,1,1,3,3,0,42,0.24,3,30.35,0
344,3,7,3,0,8,1.75,3,1.6,1.2,2.2,4,2,3,5,2,4,3,1,2,3,3,2,2,2,3,6,2,3,4,5,5,2,4,2,2.8,3.2,3.8,2.6,2.571428571,1,0,3,3.2,-0.2,39,0.8,8,30.07,0.29
344,4,6,2,4,11,1.75,3,2,2.4,2,3.833333333,3,4,2,4,3,3,3,4,3,4,3,4,3,3,4,2,3,4,4,6,3,2,4,3,3.6,3.2,4,2,1,0,3.3,3.6,-0.3,44,0.79,6,29.93,0
344,5,4,1,2,11,2.25,3,1.2,1.6,4.2,4.5,5,4,4,4,5,4,2,2,4,5,3,3,2,4,4,1,5,4,2,4,1,1,2,4.2,4.2,3,2.8,2.285714286,1.142857143,1,4.2,2.9,1.3,47,0.86,3,29.95,0.04
344,6,5,4,2,6,2.25,2,1.2,1.2,2.2,5,3,4,2,5,3,3,1,2,4,4,2,2,2,3,5,1,3,4,2,5,2,3,2,3,3.6,2.4,3,2.285714286,1.142857143,1,3.3,2.7,0.6,48,0.9,10,29.54,0.12
344,7,7,4,2,15,2.75,3,1,1.6,4,4.833333333,3,4,2,3,5,4,1,1,5,5,1,2,3,4,4,1,5,5,2,3,1,2,1,4.2,4.4,2,2,2.857142857,1.142857143,1,4.3,2,2.3,36,0.74,18,29.71,0
345,0,7,3,1,14,2.75,3,1,1.4,4.2,5.166666667,4,4,3,6,6,5,2,2,5,5,2,5,3,4,2,1,3,4,2,2,2,3,1,4.2,4.4,2.2,3.2,3.285714286,1,1,4.3,2.7,1.6,35,0.36,10,30.35,0
345,1,7,3,2,15,3.5,4,1,1.6,4,6.333333333,5,2,1,4,5,2,1,1,4,5,2,6,3,5,2,1,4,5,2,1,1,1,1,4.2,3.8,1.6,2.6,3.285714286,1,1,4,2.1,1.9,32,0.35,8,30.43,0
345,2,8,3,1,18,2.75,3,1,1.2,4,6.666666667,4,2,2,4,6,3,1,1,1,6,1,3,4,2,2,1,4,5,1,2,1,3,1,3.8,3.6,1.4,2.2,4,1,0,3.7,1.8,1.9,42,0.24,3,30.35,0
345,3,3,0,0,6,3.5,3,1,1,3.6,6.166666667,7,3,2,4,5,3,2,1,4,4,2,4,4,4,4,4,4,4,3,1,1,1,1,4.8,3.6,2.6,2.8,3,1.285714286,1,4.2,2.7,1.5,39,0.8,8,30.07,0.29
345,4,8,3,1,12,3.25,4,1,1.4,4.8,6.833333333,5,5,3,3,4,5,2,2,2,5,1,3,5,3,2,1,5,5,2,2,1,3,1,4.2,4.6,2,2.2,3,1,0,4.4,2.1,2.3,44,0.79,6,29.93,0
345,5,7,2,1,9,3.5,4,1,1,4,6.666666667,5,3,2,7,5,4,1,1,1,4,1,3,2,4,1,1,5,5,1,1,1,1,1,3.6,4,1.2,2.6,2.428571429,1,1,3.8,1.9,1.9,47,0.86,3,29.95,0.04
345,6,8,4,3,3,3.25,3,1,1,4.4,6.166666667,4,4,2,1,4,3,1,1,5,5,2,1,3,4,1,1,4,4,1,1,1,1,1,4,4,1.4,1,3,1,1,4,1.2,2.8,48,0.9,10,29.54,0.12
345,7,7,2,1,9,3.25,3,1,1,4.4,6.166666667,4,4,2,1,4,3,1,1,5,5,2,1,3,4,1,1,4,4,1,1,1,1,1,4,4,1.4,1,3,1,0,4,1.2,2.8,36,0.74,18,29.71,0
346,0,7,3,3,0,3,3,1.2,2.4,3.4,5,5,5,3,4,6,3,5,1,5,5,2,5,1,6,4,2,2,4,2,2,3,3,1,3.8,4.6,3.2,2.8,2.285714286,1,1,4.2,3,1.2,35,0.36,10,30.35,0
401,0,7,2,0,8,2.5,2,1,1,5.6,6.166666667,5,5,6,5,5,3,1,2,4,4,1,5,3,5,3,2,2,5,1,1,1,2,1,3.8,4.4,2.4,3,3.285714286,1,0,4.1,2.7,1.4,39,0.8,8,30.07,0.29
401,1,9.5,2,3,8,2.25,3,2,1,5.6,5.166666667,5,5,5,4,5,4,1,1,2,5,1,4,5,5,3,1,3,3,3,1,1,3,1,4,4.4,2.6,2.2,3.142857143,1,0,4.2,2.4,1.8,44,0.79,6,29.93,0
401,2,7.5,2,2,3,2.75,4,1,1,6.2,6.333333333,6,5,2,2,6,5,1,1,5,5,1,1,4,4,2,1,4,4,3,1,1,6,1,5,4.6,1.8,1.2,4.285714286,1,0,4.8,1.5,3.3,47,0.86,3,29.95,0.04
401,3,8,2,1,8,2.25,3,1.2,1,4.4,4.5,4,5,6,2,4,4,1,1,3,3,1,1,4,2,6,2,3,2,4,2,1,1,1,3.6,3.2,3.6,1.6,2.857142857,1,1,3.4,2.6,0.8,48,0.9,10,29.54,0.12
401,4,8,1,2,13,2,3,1,1,4.4,5.5,2,4,7,5,4,4,2,1,5,4,6,3,3,2,7,1,2,5,7,4,1,2,1,3.2,3.8,5.8,2.8,3.285714286,1,1,3.5,4.3,-0.8,36,0.74,18,29.71,0
401,5,9,3,3,8,2.5,3,1,1.2,5,5.666666667,3,4,7,2,4,3,1,1,6,4,2,3,4,2,6,1,2,4,4,1,1,3,1,3.8,3.4,4,1.6,3.142857143,1,0,3.6,2.8,0.8,45,0.57,2,30.09,0
401,6,8,3,1,13,3,4,1,1,5.8,6.833333333,5,5,2,1,4,4,1,1,3,3,1,1,4,6,2,1,4,5,2,1,1,6,1,4,4.6,1.6,1,3.857142857,1,0,4.3,1.3,3,45,0.72,9,29.99,0.12
401,7,8,3,4,19,3,4,1,1,6.2,7,5,6,2,1,4,2,1,1,5,7,1,2,6,4,2,1,5,4,2,1,1,5,1,5,4.6,1.6,1.2,3.714285714,1,0,4.8,1.4,3.4,53,0.76,5,30,0
402,0,7,2,1,21,1,1,3.6,2.8,1.8,3.666666667,1,1,7,4,4,2,7,7,3,2,6,1,1,1,7,5,2,4,7,7,6,2,7,2.2,2,6.8,4.8,1.142857143,1.571428571,0,2.1,5.8,-3.7,39,0.8,8,30.07,0.29
402,1,7,3,4,17,2.25,3,1.6,1.2,5,4.333333333,5,4,4,3,5,4,1,4,5,5,3,1,1,3,5,1,5,6,6,3,3,1,1,4.2,4.4,3.8,2.4,1.571428571,1,1,4.3,3.1,1.2,44,0.79,6,29.93,0
402,2,7,3,2,20,2,1,2.8,1,3,2.666666667,3,4,4,4,4,3,5,6,4,4,6,1,1,2,5,1,1,4,5,6,1,1,5,2.6,3.4,5,3.6,1.857142857,1,1,3,4.3,-1.3,47,0.86,3,29.95,0.04
402,3,7.75,2,1,11,3,1,1.2,1,3,4.333333333,1,5,2,2,4,4,2,1,4,5,2,4,1,4,4,1,1,4,3,1,1,1,1,2.2,4.4,2.6,1.8,2.714285714,1,1,3.3,2.2,1.1,48,0.9,10,29.54,0.12
402,4,7.3,1,0,35,2.25,1,1,1,2.8,6.5,4,1,5,1,4,1,1,1,5,5,1,1,1,1,6,1,3,4,5,1,1,2,1,3.4,2.4,3.6,1,3,1,0,2.9,2.3,0.6,36,0.74,18,29.71,0
402,5,6.5,3,3,30,2.5,1,1,1,4,3.666666667,1,3,4,1,4,2,1,1,5,4,1,1,1,3,5,1,1,4,5,1,1,1,3,2.4,3.2,3.2,1,2.285714286,1,0,2.8,2.1,0.7,45,0.57,2,30.09,0
402,6,7.5,3,1,22,2.25,1,1,1,2,4.5,1,3,5,1,4,1,1,1,3,4,1,1,1,1,5,1,2,4,5,1,1,1,1,2.2,2.6,3.4,1,2.857142857,1,1,2.4,2.2,0.2,45,0.72,9,29.99,0.12
402,7,5,2,4,19,3.5,1,1,1,6.2,5.166666667,3,4,5,1,5,4,1,1,4,7,1,1,4,4,4,1,4,5,4,1,1,4,1,4,4.8,3,1,2.857142857,1,0,4.4,2,2.4,53,0.76,5,30,0
403,0,4,1,1,8,2.75,5,1.4,2,4.8,4.833333333,7,7,3,2,7,7,4,2,7,7,4,1,4,3,5,1,7,6,5,2,1,6,1,6.4,6,4.2,1.6,4.285714286,1.571428571,0,6.2,2.9,3.3,39,0.8,8,30.07,0.29
403,1,9,3,4,17,2.5,5,1.2,2.2,4.4,4.8,3,6,3,2,5,6,3,1,4,2,2,2,3,5,5,2,7,2,2,2,2,5,1,4.4,4.2,3,1.8,3.571428571,1.428571429,0,4.3,2.4,1.9,44,0.79,6,29.93,0
403,2,6,2,4,17,2.5,5,1.2,2,4.2,4.5,5,5,5,2,5,5,5,2,3,5,2,1,5,3,6,1,4,6,2,2,2,5,1,4.4,4.8,4,1.6,3.142857143,1.142857143,1,4.6,2.8,1.8,47,0.86,3,29.95,0.04
403,3,7,1,3,17,2.25,5,1,1,4,5.666666667,4,6,1,6,6,6,2,1,2,4,1,3,1,5,2,1,4,3,4,1,1,4,1,3.4,4.8,2,2.4,2.714285714,1,1,4.1,2.2,1.9,48,0.9,10,29.54,0.12
403,4,8,3,2,8,2,5,1.2,1.8,4,5.5,4,4,4,2,4,2,1,1,3,4,1,5,1,5,4,1,5,7,1,5,1,6,1,3.4,4.4,2.2,2.8,4,1.857142857,1,3.9,2.5,1.4,36,0.74,18,29.71,0
403,5,6,1,4,8,1.5,5,1,1.8,3,4.166666667,4,2,6,4,3,3,3,4,4,4,5,1,1,2,3,2,4,4,7,2,1,4,3,3.2,3,4.8,2.6,3.857142857,1.285714286,0,3.1,3.7,-0.6,45,0.57,2,30.09,0
403,6,4,0,0,8,3.25,5,1,1,5.2,5,7,1,7,1,7,1,1,1,7,4,2,1,7,1,7,,7,4,6,1,1,5,3,7,2.2,4.6,1,4.428571429,1.571428571,1,4.6,2.8,1.8,45,0.72,9,29.99,0.12
403,7,5,2,4,8,2.75,5,1.2,1,4.4,4.666666667,5,1,1,5,5,1,1,3,4,5,2,1,1,4,4,1,2,1,2,5,1,3,2,3.4,2.4,2,3,4,1.571428571,1,2.9,2.5,0.4,53,0.76,5,30,0
404,0,7,3,0,9,2.75,3,1.2,1.75,2.8,5.333333333,5,4,7,4,6,3,1,1,4,5,2,2,4,4,6,1,6,5,4,2,1,7,2,5,4.2,4,2,4,1.428571429,0,4.6,3,1.6,39,0.8,8,30.07,0.29
404,1,9,3,3,9,3,4,1.2,1.4,5.2,3.666666667,7,6,2,1,7,5,2,1,5,6,1,1,5,5,2,1,7,7,4,2,1,3,1,6.2,5.8,2.2,1.2,3.571428571,1,1,6,1.7,4.3,44,0.79,6,29.93,0
404,2,9,1,1,0,2.5,3,2.2,2.2,2.8,3,5,2,5,2,5,3,6,4,3,3,6,1,1,5,6,1,4,4,6,6,6,3,7,3.6,3.4,5.8,2.8,3.142857143,1,1,3.5,4.3,-0.8,47,0.86,3,29.95,0.04
404,3,7,2,2,0,3.25,3,1.2,2.8,5.2,5.6,6,5,2,4,6,5,6,2,2,5,4,3,2,4,5,2,4,4,4,4,2,3,6,4,4.6,4.2,3,2.857142857,1,1,4.3,3.6,0.7,48,0.9,10,29.54,0.12
404,4,10,3,1,0,2.75,3,1,1,5,4.666666667,5,5,3,3,6,3,1,2,3,6,2,3,3,6,2,2,3,6,3,4,1,4,2,4,5.2,2.2,2.8,2.714285714,1,1,4.6,2.5,2.1,36,0.74,18,29.71,0
404,5,7,2,4,0,3.25,3,1,1.2,5.2,4.833333333,5,4,3,1,3,4,2,2,3,6,2,3,2,5,2,1,6,5,3,1,1,2,2,3.8,4.8,2.4,1.6,2.714285714,1,0,4.3,2,2.3,45,0.57,2,30.09,0
404,6,7,3,1,0,2.75,3,1,1,4.4,5,4,5,2,1,3,2,2,1,3,5,4,1,1,4,1,1,2,5,3,2,1,5,2,2.6,4.2,2.4,1.2,3,1,1,3.4,1.8,1.6,45,0.72,9,29.99,0.12
404,7,8,3,4,0,3.25,5,1,1,5.2,5.8,7,4,2,2,6,5,2,1,3,6,1,3,5,4,2,1,7,6,2,1,1,3,1,5.6,5,1.8,1.6,3.714285714,1,1,5.3,1.7,3.6,53,0.76,5,30,0
405,0,7,4,1,23,3,4,1.2,1.6,4.6,6,5,4,2,1,6,5,1,2,5,6,1,3,5,5,2,1,4,4,2,1,1,4,1,5,4.8,1.6,1.6,4.142857143,1.142857143,1,4.9,1.6,3.3,39,0.8,8,30.07,0.29
405,1,7,2,3,26,3.25,4,1.2,1.4,5.8,6.2,6,6,2,1,6,6,1,2,5,6,1,4,5,5,1,1,4,6,2,1,1,4,1,5.2,5.8,1.4,1.8,4,1.142857143,1,5.5,1.6,3.9,44,0.79,6,29.93,0
405,2,7,3,2,38,2,3,1.4,1.4,4.8,5.5,5,5,2,2,5,5,1,2,4,6,2,4,6,5,2,2,5,6,2,2,1,4,1,5,5.4,1.8,2.4,3.428571429,1.142857143,1,5.2,2.1,3.1,47,0.86,3,29.95,0.04
405,3,6,2,1,37,2.25,3,1.6,2,4,4.666666667,3,5,4,2,5,5,1,3,5,5,3,4,5,4,4,2,2,5,3,2,2,1,1,4,4.8,3,2.6,3.142857143,1.428571429,1,4.4,2.8,1.6,48,0.9,10,29.54,0.12
405,4,6,1,2,54,3,4,1.2,1.8,5.8,6.5,5,5,1,2,6,5,1,1,3,6,2,3,6,7,2,1,5,6,1,2,2,4,1,5,5.8,1.4,1.8,4,1.142857143,0,5.4,1.6,3.8,36,0.74,18,29.71,0
405,5,6,2,4,24,3,5,1.2,1.4,5.4,5.5,5,6,1,2,5,2,1,1,4,5,2,3,6,5,2,1,3,6,1,1,2,5,1,4.6,4.8,1.4,1.6,4,1.142857143,,4.7,1.5,3.2,45,0.57,2,30.09,0
